Date,Open Price,High Price,Low Price,Close Price,Adj Close Price,Volume
8/16/2017,161.940002,162.509995,160.149994,160.949997,154.874756,27671600
8/17/2017,160.520004,160.710007,157.839996,157.860001,151.901367,27940600
8/18/2017,157.860001,159.5,156.720001,157.5,151.554993,27428100
8/21/2017,157.5,157.889999,155.110001,157.210007,151.275925,26368500
8/22/2017,158.229996,160,158.020004,159.779999,153.748917,21604600
8/23/2017,159.070007,160.470001,158.880005,159.979996,153.94133,19399100
8/24/2017,160.429993,160.740005,158.550003,159.270004,153.258148,19818900
8/25/2017,159.649994,160.559998,159.270004,159.860001,153.825897,25480100
8/28/2017,160.139999,162,159.929993,161.470001,155.375107,25966000
8/29/2017,160.100006,163.119995,160,162.910004,156.760773,29516900
8/30/2017,163.800003,163.889999,162.610001,163.350006,157.184158,27269600
8/31/2017,163.639999,164.520004,163.479996,164,157.809616,26785100
9/1/2017,164.800003,164.940002,163.630005,164.050003,157.857742,16591100
9/5/2017,163.75,164.25,160.559998,162.080002,155.962082,29468500
9/6/2017,162.710007,162.990005,160.520004,161.910004,155.798492,21651700
9/7/2017,162.089996,162.240005,160.360001,161.259995,155.173035,21928500
9/8/2017,160.860001,161.149994,158.529999,158.630005,152.642319,28611500
9/11/2017,160.5,162.050003,159.889999,161.5,155.403992,31580800
9/12/2017,162.610001,163.960007,158.770004,160.860001,154.788162,71714000
9/13/2017,159.869995,159.960007,157.910004,159.649994,153.623825,44907400
9/14/2017,158.990005,159.399994,158.089996,158.279999,152.305511,23760700
9/15/2017,158.470001,160.970001,158,159.880005,153.845123,49114600
9/18/2017,160.110001,160.5,158,158.669998,152.680801,28269400
9/19/2017,159.509995,159.770004,158.440002,158.729996,152.738541,20810600
9/20/2017,157.899994,158.259995,153.830002,156.070007,150.178955,52951400
9/21/2017,155.800003,155.800003,152.75,153.389999,147.600113,37511700
9/22/2017,151.539993,152.270004,150.559998,151.889999,146.156723,46645400
9/25/2017,149.990005,151.830002,149.160004,150.550003,144.86731,44387300
9/26/2017,151.779999,153.919998,151.690002,153.139999,147.359528,36660000
9/27/2017,153.800003,154.720001,153.539993,154.229996,148.408386,25504200
9/28/2017,153.889999,154.279999,152.699997,153.279999,147.494278,22005500
9/29/2017,153.210007,154.130005,152,154.119995,148.302521,26299800
10/2/2017,154.259995,154.449997,152.720001,153.809998,148.004257,18698800
10/3/2017,154.009995,155.089996,153.910004,154.479996,148.648956,16230300
10/4/2017,153.630005,153.860001,152.460007,153.479996,147.686707,20163800
10/5/2017,154.179993,155.440002,154.050003,155.389999,149.524597,21283800
10/6/2017,154.970001,155.490005,154.559998,155.300003,149.437988,17407600
10/9/2017,155.809998,156.729996,155.490005,155.839996,149.957611,16262900
10/10/2017,156.059998,158,155.100006,155.899994,150.015335,15617000
10/11/2017,155.970001,156.979996,155.75,156.550003,150.640839,16905600
10/12/2017,156.350006,157.369995,155.729996,156,150.111603,16125100
10/13/2017,156.729996,157.279999,156.410004,156.990005,151.06424,16394200
10/16/2017,157.899994,160,157.649994,159.880005,153.845123,24121500
10/17/2017,159.779999,160.869995,159.229996,160.470001,154.412857,18997300
10/18/2017,160.419998,160.710007,159.600006,159.759995,153.729675,16374200
10/19/2017,156.75,157.080002,155.020004,155.979996,150.092331,42584200
10/20/2017,156.610001,157.75,155.960007,156.25,150.352158,23974100
10/23/2017,156.889999,157.690002,155.5,156.169998,150.275177,21984300
10/24/2017,156.289993,157.419998,156.199997,157.100006,151.170074,17757200
10/25/2017,156.910004,157.550003,155.270004,156.410004,150.506119,21207100
10/26/2017,157.229996,157.830002,156.779999,157.410004,151.468338,17000500
10/27/2017,159.289993,163.600006,158.699997,163.050003,156.895462,44454200
10/30/2017,163.889999,168.070007,163.720001,166.720001,160.426956,44700800
10/31/2017,167.899994,169.649994,166.940002,169.039993,162.659363,36046800
11/1/2017,169.869995,169.940002,165.610001,166.889999,160.59053,33637800
11/2/2017,166.600006,168.5,165.279999,168.110001,161.764496,41393400
11/3/2017,174,174.259995,171.119995,172.5,165.988785,59398600
11/6/2017,172.369995,174.990005,171.720001,174.25,167.672714,35026300
11/7/2017,173.910004,175.25,173.600006,174.809998,168.211563,24361500
11/8/2017,174.660004,176.240005,174.330002,176.240005,169.587601,24409500
11/9/2017,175.110001,176.100006,173.139999,175.880005,169.241196,29482600
11/10/2017,175.110001,175.380005,174.270004,174.669998,168.681061,25145500
11/13/2017,173.5,174.5,173.399994,173.970001,168.005066,16982100
11/14/2017,173.039993,173.479996,171.179993,171.339996,165.46524,24782500
11/15/2017,169.970001,170.320007,168.380005,169.080002,163.282715,29158100
11/16/2017,171.179993,171.869995,170.300003,171.100006,165.23349,23637500
11/17/2017,171.039993,171.389999,169.639999,170.149994,164.31604,21899500
11/20/2017,170.289993,170.559998,169.559998,169.979996,164.151901,16262400
11/21/2017,170.779999,173.699997,170.779999,173.139999,167.203537,25131300
11/22/2017,173.360001,175,173.050003,174.960007,168.961121,25588900
11/24/2017,175.100006,175.5,174.649994,174.970001,168.970795,14026700
11/27/2017,175.050003,175.080002,173.339996,174.089996,168.120956,20716800
11/28/2017,174.300003,174.869995,171.860001,173.070007,167.135941,26428800
11/29/2017,172.630005,172.919998,167.160004,169.479996,163.669067,41666400
11/30/2017,170.429993,172.139999,168.440002,171.850006,165.957764,41527200
12/1/2017,169.949997,171.669998,168.5,171.050003,165.185196,39759300
12/4/2017,172.479996,172.619995,169.630005,169.800003,163.978043,32542400
12/5/2017,169.059998,171.520004,168.399994,169.639999,163.823517,27350200
12/6/2017,167.5,170.199997,166.460007,169.009995,163.215149,28560000
12/7/2017,169.029999,170.440002,168.910004,169.320007,163.514542,25673300
12/8/2017,170.490005,171,168.820007,169.369995,163.562775,23355200
12/11/2017,169.199997,172.889999,168.789993,172.669998,166.749649,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,165.812897,19409200
12/13/2017,172.5,173.539993,172,172.270004,166.363358,23818400
12/14/2017,172.399994,173.130005,171.649994,172.220001,166.315079,20476500
12/15/2017,173.630005,174.169998,172.460007,173.970001,168.005066,40169300
12/18/2017,174.880005,177.199997,174.860001,176.419998,170.371078,29421100
12/19/2017,175.029999,175.389999,174.089996,174.539993,168.555511,27436400
12/20/2017,174.869995,175.419998,173.25,174.350006,168.37204,23475600
12/21/2017,174.169998,176.020004,174.100006,175.009995,169.00943,20949900
12/22/2017,174.679993,175.419998,174.5,175.009995,169.00943,16349400
12/26/2017,170.800003,171.470001,169.679993,170.570007,164.72168,33185500
12/27/2017,170.100006,170.779999,169.710007,170.600006,164.750641,21498200
12/28/2017,171,171.850006,170.479996,171.080002,165.214188,16480200
12/29/2017,170.520004,170.589996,169.220001,169.229996,163.427597,25999900
1/2/2018,170.160004,172.300003,169.259995,172.259995,166.353714,25555900
1/3/2018,172.529999,174.550003,171.960007,172.229996,166.324722,29517900
1/4/2018,172.539993,173.470001,172.080002,173.029999,167.09729,22434600
1/5/2018,173.440002,175.369995,173.050003,175,168.999741,23660000
1/8/2018,174.350006,175.610001,173.929993,174.350006,168.37204,20567800
1/9/2018,174.550003,175.059998,173.410004,174.330002,168.352722,21584000
1/10/2018,173.160004,174.300003,173,174.289993,168.314102,23959900
1/11/2018,174.589996,175.490005,174.490005,175.279999,169.270157,18667700
1/12/2018,176.179993,177.360001,175.649994,177.089996,171.018112,25418100
1/16/2018,177.899994,179.389999,176.139999,176.190002,170.148972,29565900
1/17/2018,176.149994,179.25,175.070007,179.100006,172.959213,34386800
1/18/2018,179.369995,180.100006,178.25,179.259995,173.113693,31193400
1/19/2018,178.610001,179.580002,177.410004,178.460007,172.341141,32425100
1/22/2018,177.300003,177.779999,176.600006,177,170.931198,27108600
1/23/2018,177.300003,179.440002,176.820007,177.039993,170.969803,32689100
1/24/2018,177.25,177.300003,173.199997,174.220001,168.246521,51105100
1/25/2018,174.509995,174.949997,170.529999,171.110001,165.243134,41529000
1/26/2018,172,172,170.059998,171.509995,165.62941,39143000
1/29/2018,170.160004,170.160004,167.070007,167.960007,162.201141,50640400
1/30/2018,165.529999,167.369995,164.699997,166.970001,161.245102,46048200
1/31/2018,166.869995,168.440002,166.5,167.429993,161.689316,32478900
2/1/2018,167.169998,168.619995,166.759995,167.779999,162.027328,47230800
2/2/2018,166,166.800003,160.100006,160.5,154.996933,86593800
2/5/2018,159.100006,163.880005,156,156.490005,151.124405,72738500
2/6/2018,154.830002,163.720001,154,163.029999,157.440155,68243800
2/7/2018,163.089996,163.399994,159.070007,159.539993,154.069824,51608600
2/8/2018,160.289993,161,155.029999,155.149994,149.830368,54390500
2/9/2018,157.070007,157.889999,150.240005,156.410004,151.66301,70672600
2/12/2018,158.5,163.889999,157.509995,162.710007,157.77179,60819500
2/13/2018,161.949997,164.75,161.649994,164.339996,159.352325,32549200
2/14/2018,163.039993,167.539993,162.880005,167.369995,162.290359,40644900
2/15/2018,169.789993,173.089996,169,172.990005,167.739807,51147200
2/16/2018,172.360001,174.820007,171.770004,172.429993,167.196793,40176100
2/20/2018,172.050003,174.259995,171.419998,171.850006,166.634399,33930500
2/21/2018,172.830002,174.119995,171.009995,171.070007,165.878067,37471600
2/22/2018,171.800003,173.949997,171.710007,172.5,167.264679,30991900
2/23/2018,173.669998,175.649994,173.539993,175.5,170.173615,33812400
2/26/2018,176.350006,179.389999,176.210007,178.970001,173.538284,38162200
2/27/2018,179.100006,180.479996,178.160004,178.389999,172.975922,38928100
2/28/2018,179.259995,180.619995,178.050003,178.119995,172.714111,37782100
3/1/2018,178.539993,179.779999,172.660004,175,169.688766,48802000
3/2/2018,172.800003,176.300003,172.449997,176.210007,170.862076,38454000
3/5/2018,175.210007,177.740005,174.520004,176.820007,171.453583,28401400
3/6/2018,177.910004,178.25,176.130005,176.669998,171.308121,23788500
3/7/2018,174.940002,175.850006,174.270004,175.029999,169.717896,31703500
3/8/2018,175.479996,177.119995,175.070007,176.940002,171.569931,23774100
3/9/2018,177.960007,180,177.389999,179.979996,174.517639,32185200
3/12/2018,180.289993,182.389999,180.210007,181.720001,176.204834,32207100
3/13/2018,182.589996,183.5,179.240005,179.970001,174.507965,31693500
3/14/2018,180.320007,180.520004,177.809998,178.440002,173.024384,29368400
3/15/2018,178.5,180.240005,178.070007,178.649994,173.228012,22743800
3/16/2018,178.649994,179.119995,177.619995,178.020004,172.617157,39404700
3/19/2018,177.320007,177.470001,173.660004,175.300003,169.979706,33446800
3/20/2018,175.240005,176.800003,174.940002,175.240005,169.921524,19649400
3/21/2018,175.039993,175.089996,171.259995,171.270004,166.072006,37054900
3/22/2018,170,172.679993,168.600006,168.850006,163.725449,41490800
3/23/2018,168.389999,169.919998,164.940002,164.940002,159.934097,41028800
3/26/2018,168.070007,173.100006,166.440002,172.770004,167.526505,37541200
3/27/2018,173.679993,175.149994,166.919998,168.339996,163.230911,40922600
3/28/2018,167.25,170.020004,165.190002,166.479996,161.427368,41668500
3/29/2018,167.809998,171.75,166.899994,167.779999,162.687927,38398500
4/2/2018,166.639999,168.940002,164.470001,166.679993,161.621307,37586800
4/3/2018,167.639999,168.75,164.880005,168.389999,163.279419,30278000
4/4/2018,164.880005,172.009995,164.770004,171.610001,166.401688,34605500
4/5/2018,172.580002,174.229996,172.080002,172.800003,167.555557,26933200
4/6/2018,170.970001,172.479996,168.199997,168.380005,163.269745,35005300
4/9/2018,169.880005,173.089996,169.850006,170.050003,164.889023,29017700
4/10/2018,173,174,171.529999,173.25,167.991928,28408600
4/11/2018,172.229996,173.919998,171.699997,172.440002,167.206497,22431600
4/12/2018,173.410004,175,173.039993,174.139999,168.854919,22889300
4/13/2018,174.779999,175.839996,173.850006,174.729996,169.426971,25124300
4/16/2018,175.029999,176.190002,174.830002,175.820007,170.483932,21578400
4/17/2018,176.490005,178.940002,176.410004,178.240005,172.83046,26605400
4/18/2018,177.809998,178.820007,176.880005,177.839996,172.442596,20754500
4/19/2018,173.759995,175.389999,172.660004,172.800003,167.555557,34808800
4/20/2018,170.600006,171.220001,165.429993,165.720001,160.69043,65491100
4/23/2018,166.830002,166.919998,164.089996,165.240005,160.225021,36515500
4/24/2018,165.669998,166.330002,161.220001,162.940002,157.994827,33692000
4/25/2018,162.619995,165.419998,162.410004,163.649994,158.683258,28382100
4/26/2018,164.119995,165.729996,163.369995,164.220001,159.235962,27963000
4/27/2018,164,164.330002,160.630005,162.320007,157.393631,35655800
4/30/2018,162.130005,167.259995,161.839996,165.259995,160.2444,42427400
5/1/2018,166.410004,169.199997,165.270004,169.100006,163.967834,53569400
5/2/2018,175.229996,177.75,173.800003,176.570007,171.211151,66539400
5/3/2018,175.880005,177.5,174.440002,176.889999,171.521423,34068200
5/4/2018,178.25,184.25,178.169998,183.830002,178.250809,56201300
5/7/2018,185.179993,187.669998,184.75,185.160004,179.540436,42451400
5/8/2018,184.990005,186.220001,183.669998,186.050003,180.403427,28402800
5/9/2018,186.550003,187.399994,185.220001,187.360001,181.673676,23211200
5/10/2018,187.740005,190.369995,187.649994,190.039993,184.272324,27989300
5/11/2018,189.490005,190.059998,187.449997,188.589996,183.571487,26212200
5/14/2018,189.009995,189.529999,187.860001,188.149994,183.143204,20778800
5/15/2018,186.779999,187.070007,185.100006,186.440002,181.478729,23695200
5/16/2018,186.070007,188.460007,186,188.179993,183.172379,19183100
5/17/2018,188,188.910004,186.360001,186.990005,182.014069,17294000
5/18/2018,187.190002,187.809998,186.130005,186.309998,181.352158,18297700
5/21/2018,188,189.270004,186.910004,187.630005,182.637039,18400800
5/22/2018,188.380005,188.880005,186.779999,187.160004,182.179535,15240700
5/23/2018,186.350006,188.5,185.759995,188.360001,183.347641,20058400
5/24/2018,188.770004,188.839996,186.210007,188.149994,183.143204,23234000
5/25/2018,188.229996,189.649994,187.649994,188.580002,183.561768,17461000
5/29/2018,187.600006,188.75,186.869995,187.899994,182.899872,22514100
5/30/2018,187.720001,188,186.779999,187.5,182.510513,18690500
5/31/2018,187.220001,188.229996,186.139999,186.869995,181.897247,27482800
6/1/2018,187.990005,190.259995,187.75,190.240005,185.177567,23442500
6/4/2018,191.639999,193.419998,191.350006,191.830002,186.725281,26266200
6/5/2018,193.070007,193.940002,192.360001,193.309998,188.165878,21566000
6/6/2018,193.630005,194.080002,191.919998,193.979996,188.818054,20933600
6/7/2018,194.139999,194.199997,192.339996,193.460007,188.311905,21347200
6/8/2018,191.169998,192,189.770004,191.699997,186.59874,26656800
6/11/2018,191.350006,191.970001,190.210007,191.229996,186.141235,18308500
6/12/2018,191.389999,192.610001,191.149994,192.279999,187.1633,16911100
6/13/2018,192.419998,192.880005,190.440002,190.699997,185.625336,21638400
6/14/2018,191.550003,191.570007,190.220001,190.800003,185.722702,21610100
6/15/2018,190.029999,190.160004,188.259995,188.839996,183.814865,61719200
6/18/2018,187.880005,189.220001,187.199997,188.740005,183.717484,18484900
6/19/2018,185.139999,186.330002,183.449997,185.690002,180.748672,33578500
6/20/2018,186.350006,187.199997,185.729996,186.5,181.537109,20628700
6/21/2018,187.25,188.350006,184.940002,185.460007,180.524796,25711900
6/22/2018,186.119995,186.149994,184.699997,184.919998,179.99913,27200400
6/25/2018,183.399994,184.919998,180.729996,182.169998,177.322327,31663100
6/26/2018,182.990005,186.529999,182.539993,184.429993,179.522186,24569200
6/27/2018,185.229996,187.279999,184.029999,184.160004,179.259369,25285300
6/28/2018,184.100006,186.210007,183.800003,185.5,180.563736,17365200
6/29/2018,186.289993,187.190002,182.910004,185.110001,180.184082,22737700
7/2/2018,183.820007,187.300003,183.419998,187.179993,182.199005,17731300
7/3/2018,187.789993,187.949997,183.539993,183.919998,179.025772,13954800
7/5/2018,185.259995,186.410004,184.279999,185.399994,180.46637,16604200
7/6/2018,185.419998,188.429993,185.199997,187.970001,182.967972,17485200
7/9/2018,189.5,190.679993,189.300003,190.580002,185.508545,19756600
7/10/2018,190.710007,191.279999,190.179993,190.350006,185.284698,15939100
7/11/2018,188.5,189.779999,187.610001,187.880005,182.880386,18831500
7/12/2018,189.529999,191.410004,189.309998,191.029999,185.946564,18041100
7/13/2018,191.080002,191.839996,190.899994,191.330002,186.238571,12513900
7/16/2018,191.520004,192.649994,190.419998,190.910004,185.829773,15043100
7/17/2018,189.75,191.869995,189.199997,191.449997,186.355377,15534500
7/18/2018,191.779999,191.800003,189.929993,190.399994,185.333313,16393400
7/19/2018,189.690002,192.550003,189.690002,191.880005,186.773956,20286800
7/20/2018,191.779999,192.429993,190.169998,191.440002,186.345688,20676200
7/23/2018,190.679993,191.960007,189.559998,191.610001,186.511108,15989400
7/24/2018,192.449997,193.660004,192.050003,193,187.864151,18697900
7/25/2018,193.059998,194.850006,192.429993,194.820007,189.635712,16709900
7/26/2018,194.610001,195.960007,193.610001,194.210007,189.041946,19076000
7/27/2018,194.990005,195.190002,190.100006,190.979996,185.897903,24024000
7/30/2018,191.899994,192.199997,189.070007,189.910004,184.856369,21029500
7/31/2018,190.300003,192.139999,189.339996,190.289993,185.226242,39373000
8/1/2018,199.130005,201.759995,197.309998,201.5,196.137955,67935700
8/2/2018,200.580002,208.380005,200.350006,207.389999,201.871216,62404000
8/3/2018,207.029999,208.740005,205.479996,207.990005,202.455231,33447400
8/6/2018,208,209.25,207.070007,209.070007,203.5065,25425400
8/7/2018,209.320007,209.5,206.759995,207.110001,201.598648,25587400
8/8/2018,206.050003,207.809998,204.520004,207.25,201.734955,22525500
8/9/2018,209.529999,209.779999,207.199997,208.880005,203.321579,23492600
8/10/2018,207.360001,209.100006,206.669998,207.529999,202.715927,24611200
8/13/2018,209.309998,210.949997,207.699997,208.869995,204.024841,25890900
8/14/2018,210.160004,210.559998,208.259995,209.75,204.884491,20748000
8/15/2018,209.220001,210.740005,208.330002,210.240005,205.363083,28807600
8/16/2018,211.75,213.809998,211.470001,213.320007,208.371658,28500400
8/17/2018,213.440002,217.949997,213.160004,217.580002,212.532806,35427000
8/20/2018,218.100006,219.179993,215.110001,215.460007,210.462006,30287700
8/21/2018,216.800003,217.190002,214.029999,215.039993,210.051727,26159800
8/22/2018,214.100006,216.360001,213.839996,215.050003,210.061523,19018100
8/23/2018,214.649994,217.050003,214.600006,215.490005,210.491318,18883200
8/24/2018,216.600006,216.899994,215.110001,216.160004,211.145767,18476400
8/27/2018,217.149994,218.740005,216.330002,217.940002,212.88446,20525100
8/28/2018,219.009995,220.539993,218.919998,219.699997,214.603638,22776800
8/29/2018,220.149994,223.490005,219.410004,222.979996,217.807571,27254800
8/30/2018,223.25,228.259995,222.399994,225.029999,219.809998,48793800
8/31/2018,226.509995,228.869995,226,227.630005,222.349686,43340100
9/4/2018,228.410004,229.179993,226.630005,228.360001,223.062759,27390100
9/5/2018,228.990005,229.669998,225.100006,226.869995,221.607346,33333000
9/6/2018,226.229996,227.350006,221.300003,223.100006,217.924789,34290000
9/7/2018,221.850006,225.369995,220.710007,221.300003,216.16655,37619800
9/10/2018,220.949997,221.850006,216.470001,218.330002,213.265411,39516500
9/11/2018,218.009995,224.300003,216.559998,223.850006,218.65741,35749000
9/12/2018,224.940002,225,219.839996,221.070007,215.941879,49278700
9/13/2018,223.520004,228.350006,222.570007,226.410004,221.15799,41706400
9/14/2018,225.75,226.839996,222.520004,223.839996,218.647614,31999300
9/17/2018,222.149994,222.949997,217.270004,217.880005,212.825882,37195100
9/18/2018,217.789993,221.850006,217.119995,218.240005,213.177521,31571700
9/19/2018,218.5,219.619995,215.300003,218.369995,213.304474,27123800
9/20/2018,220.240005,222.279999,219.149994,220.029999,214.92601,26608800
9/21/2018,220.779999,221.360001,217.289993,217.660004,212.610977,96246700
9/24/2018,216.820007,221.259995,216.630005,220.789993,215.668365,27693400
9/25/2018,219.75,222.820007,219.699997,222.190002,217.035889,24554400
9/26/2018,221,223.75,219.759995,220.419998,215.306931,23984700
9/27/2018,223.820007,226.440002,223.539993,224.949997,219.731857,30181200
9/28/2018,224.789993,225.839996,224.020004,225.740005,220.50354,22929400
10/1/2018,227.949997,229.419998,226.350006,227.259995,221.988266,23600800
10/2/2018,227.25,230,226.630005,229.279999,223.961426,24788200
10/3/2018,230.050003,233.470001,229.779999,232.070007,226.686707,28654800
10/4/2018,230.779999,232.350006,226.729996,227.990005,222.70134,32042000
10/5/2018,227.960007,228.410004,220.580002,224.289993,219.087158,33580500
10/8/2018,222.210007,224.800003,220.199997,223.770004,218.579269,29663900
10/9/2018,223.639999,227.270004,222.25,226.869995,221.607346,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,211.34111,41990600
10/11/2018,214.520004,219.5,212.320007,214.449997,209.475433,53124400
10/12/2018,220.419998,222.880005,216.839996,222.110001,216.957748,40337900
10/15/2018,221.160004,221.830002,217.270004,217.360001,212.317917,30791000
10/16/2018,218.929993,222.990005,216.759995,222.149994,216.996811,29184000
10/17/2018,222.300003,222.639999,219.339996,221.190002,216.059097,22885400
10/18/2018,217.860001,219.740005,213,216.020004,211.008987,32581300
10/19/2018,218.059998,221.259995,217.429993,219.309998,214.222672,33078700
10/22/2018,219.789993,223.360001,218.940002,220.649994,215.531601,28792100
10/23/2018,215.830002,223.25,214.699997,222.729996,217.563354,38767800
10/24/2018,222.600006,224.229996,214.539993,215.089996,210.100586,40925500
10/25/2018,217.710007,221.380005,216.75,219.800003,214.70134,29855800
10/26/2018,215.899994,220.190002,212.669998,216.300003,211.282532,47258400
10/29/2018,219.190002,219.690002,206.089996,212.240005,207.316696,45935500
10/30/2018,211.149994,215.179993,209.270004,213.300003,208.352112,36660000
10/31/2018,216.880005,220.449997,216.619995,218.860001,213.783142,38358900
11/1/2018,219.050003,222.360001,216.809998,222.220001,217.065186,58323200
11/2/2018,209.550003,213.649994,205.429993,207.479996,202.667099,91328700
11/5/2018,204.300003,204.389999,198.169998,201.589996,196.913727,66163700
11/6/2018,201.919998,204.720001,201.690002,203.770004,199.043182,31882900
11/7/2018,205.970001,210.059998,204.130005,209.949997,205.079803,33424400
11/8/2018,209.979996,210.119995,206.75,208.490005,204.364258,25362600
11/9/2018,205.550003,206.009995,202.25,204.470001,200.423798,34365800
11/12/2018,199,199.850006,193.789993,194.169998,190.327621,51135500
11/13/2018,191.630005,197.179993,191.449997,192.229996,188.426025,46882900
11/14/2018,193.899994,194.479996,185.929993,186.800003,183.103485,60801000
11/15/2018,188.389999,191.970001,186.899994,191.410004,187.622253,46478800
11/16/2018,190.5,194.970001,189.460007,193.529999,189.700302,36928300
11/19/2018,190,190.699997,184.990005,185.860001,182.182083,41925300
11/20/2018,178.369995,181.470001,175.509995,176.979996,173.477814,67825200
11/21/2018,179.729996,180.270004,176.550003,176.779999,173.281754,31124200
11/23/2018,174.940002,176.600006,172.100006,172.289993,168.8806,23624000
11/26/2018,174.240005,174.949997,170.259995,174.619995,171.164505,44998500
11/27/2018,171.509995,174.770004,170.880005,174.240005,170.792038,41387400
11/28/2018,176.729996,181.289993,174.929993,180.940002,177.359451,46062500
11/29/2018,182.660004,182.800003,177.699997,179.550003,175.996933,41770000
11/30/2018,180.289993,180.330002,177.029999,178.580002,175.046158,39531500
12/3/2018,184.460007,184.940002,181.210007,184.820007,181.162659,40802500
12/4/2018,180.949997,182.389999,176.270004,176.690002,173.193542,41344300
12/6/2018,171.759995,174.779999,170.419998,174.720001,171.262527,43098400
12/7/2018,173.490005,174.490005,168.300003,168.490005,165.155823,42281600
12/10/2018,165,170.089996,163.330002,169.600006,166.243851,62026000
12/11/2018,171.660004,171.789993,167,168.630005,165.293045,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,165.753738,35627700
12/13/2018,170.490005,172.570007,169.550003,170.949997,167.567123,31898600
12/14/2018,169,169.080002,165.279999,165.479996,162.205368,40703700
12/17/2018,165.449997,168.350006,162.729996,163.940002,160.695862,44287900
12/18/2018,165.380005,167.529999,164.389999,166.070007,162.783722,33841500
12/19/2018,166,167.449997,159.089996,160.889999,157.706192,49047300
12/20/2018,160.399994,162.110001,155.300003,156.830002,153.726532,64773000
12/21/2018,156.860001,158.160004,149.630005,150.729996,147.747253,95744600
12/24/2018,148.149994,151.550003,146.589996,146.830002,143.924454,37169200
12/26/2018,148.300003,157.229996,146.720001,157.169998,154.059814,58582500
12/27/2018,155.839996,156.770004,150.070007,156.149994,153.059998,53117100
12/28/2018,157.5,158.520004,154.550003,156.229996,153.138428,42291400
12/31/2018,158.529999,159.360001,156.479996,157.740005,154.618546,35003500
1/2/2019,154.889999,158.850006,154.229996,157.919998,154.794983,37039700
1/3/2019,143.979996,145.720001,142,142.190002,139.376251,91312200
1/4/2019,144.529999,148.550003,143.800003,148.259995,145.326126,58607100
1/7/2019,148.699997,148.830002,145.899994,147.929993,145.002686,54777800
1/8/2019,149.559998,151.820007,148.520004,150.75,147.766861,41025300
1/9/2019,151.289993,154.529999,149.630005,153.309998,150.276199,45099100
1/10/2019,152.5,153.970001,150.860001,153.800003,150.756531,35780700
1/11/2019,152.880005,153.699997,151.509995,152.289993,149.276382,27023200
1/14/2019,150.850006,151.270004,149.220001,150,147.031708,32439200
1/15/2019,150.270004,153.389999,150.050003,153.070007,150.04097,28710900
1/16/2019,153.080002,155.880005,153,154.940002,151.873962,30569700
1/17/2019,154.199997,157.660004,153.259995,155.860001,152.775742,29821200
1/18/2019,157.5,157.880005,155.979996,156.820007,153.716751,33751000
1/22/2019,156.410004,156.729996,152.619995,153.300003,150.266403,30394000
1/23/2019,154.149994,155.139999,151.699997,153.919998,150.87413,23130600
1/24/2019,154.110001,154.479996,151.740005,152.699997,149.678253,25441500
1/25/2019,155.479996,158.130005,154.320007,157.759995,154.638153,33535500
1/28/2019,155.789993,156.330002,153.660004,156.300003,153.207047,26192100
1/29/2019,156.25,158.130005,154.110001,154.679993,151.61908,41587200
1/30/2019,163.25,166.149994,160.229996,165.25,161.979935,61109800
1/31/2019,166.110001,169,164.559998,166.440002,163.146362,40739600
2/1/2019,166.960007,168.979996,165.929993,166.520004,163.224792,32668100
2/4/2019,167.410004,171.660004,167.279999,171.25,167.861191,31495500
2/5/2019,172.860001,175.080002,172.350006,174.179993,170.733215,36101600
2/6/2019,174.649994,175.570007,172.850006,174.240005,170.792038,28239600
2/7/2019,172.399994,173.940002,170.339996,170.940002,167.557327,31741700
2/8/2019,168.990005,170.660004,168.419998,170.410004,167.754227,23820000
2/11/2019,171.050003,171.210007,169.25,169.429993,166.789474,20993400
2/12/2019,170.100006,171,169.699997,170.889999,168.22673,22283500
2/13/2019,171.389999,172.479996,169.919998,170.179993,167.527786,22490200
2/14/2019,169.710007,171.259995,169.380005,170.800003,168.138153,21835700
2/15/2019,171.25,171.699997,169.75,170.419998,167.764069,24626800
2/19/2019,169.710007,171.440002,169.490005,170.929993,168.266098,18972800
2/20/2019,171.190002,173.320007,170.990005,172.029999,169.348969,26114400
2/21/2019,171.800003,172.369995,170.300003,171.059998,168.394089,17249700
2/22/2019,171.580002,173,171.380005,172.970001,170.274307,18913200
2/25/2019,174.160004,175.869995,173.949997,174.229996,171.514664,21873400
2/26/2019,173.710007,175.300003,173.169998,174.330002,171.613113,17070200
2/27/2019,173.210007,175,172.729996,174.869995,172.144699,27835400
2/28/2019,174.320007,174.910004,172.919998,173.149994,170.451508,28215400
3/1/2019,174.279999,175.149994,172.889999,174.970001,172.243118,25886200
3/4/2019,175.690002,177.75,173.970001,175.850006,173.109436,27436200
3/5/2019,175.940002,176,174.539993,175.529999,172.794403,19737400
3/6/2019,174.669998,175.490005,173.940002,174.520004,171.800171,20810400
3/7/2019,173.869995,174.440002,172.020004,172.5,169.811646,24796400
3/8/2019,170.320007,173.070007,169.5,172.910004,170.215256,23999400
3/11/2019,175.490005,179.119995,175.350006,178.899994,176.111877,32011000
3/12/2019,180,182.669998,179.369995,180.910004,178.090576,32467600
3/13/2019,182.25,183.300003,180.919998,181.710007,178.878098,31032500
